date,campaign_id,campaign_name,channel,spend_amount,impressions,attributed_signups
2023-02-11,C0445,google_display_0445,google_display,2122.94,421578,0
2023-02-11,C0468,instagram_0468,instagram,815.45,80323,0
2023-02-11,C0483,tiktok_0483,tiktok,728.77,105522,0
2023-02-11,C0487,instagram_0487,instagram,1512.97,97899,0
2023-02-11,C0491,google_search_0491,google_search,2335.98,121653,0
2023-02-11,C0494,instagram_0494,instagram,1262.69,148501,0
2023-02-11,C0500,instagram_0500,instagram,947.50,83937,0
2023-02-11,C0509,google_display_0509,google_display,2026.48,550501,0
2023-02-11,C0519,google_search_0519,google_search,843.69,41599,0
2023-02-11,C0544,google_search_0544,google_search,2583.29,101049,0
2023-02-11,C0552,google_search_0552,google_search,1024.13,32231,0
2023-02-11,C0588,google_display_0588,google_display,2071.80,530103,0
2023-02-11,C0631,google_display_0631,google_display,2006.21,905753,0
2023-02-11,C0658,tiktok_0658,tiktok,891.16,99543,0
2023-02-11,C0661,tiktok_0661,tiktok,1097.78,148184,0
2023-02-11,C0676,google_search_0676,google_search,3866.06,194664,0
2023-02-11,C0695,instagram_0695,instagram,1358.34,95031,0
2023-02-11,C0699,google_search_0699,google_search,528.05,28852,0
2023-02-11,C0744,google_search_0744,google_search,1420.53,52626,0
2023-02-12,C0018,instagram_0018,instagram,956.68,69301,2
2023-02-12,C0029,google_search_0029,google_search,1255.92,41849,4
2023-02-12,C0064,google_search_0064,google_search,2726.15,86767,0
2023-02-12,C0121,google_search_0121,google_search,1630.09,87129,0
2023-02-12,C0141,tiktok_0141,tiktok,1429.58,224938,2
2023-02-12,C0142,tiktok_0142,tiktok,1424.25,279825,0
2023-02-12,C0156,tiktok_0156,tiktok,2206.05,329186,0
2023-02-12,C0166,google_search_0166,google_search,653.98,20721,0
2023-02-12,C0177,tiktok_0177,tiktok,2571.89,604140,0
2023-02-12,C0184,facebook_0184,facebook,764.91,64177,1
2023-02-12,C0192,google_display_0192,google_display,1322.92,283104,0
2023-02-12,C0204,instagram_0204,instagram,494.06,32492,0
2023-02-12,C0205,tiktok_0205,tiktok,1405.30,216264,0
2023-02-12,C0284,google_display_0284,google_display,2060.74,781469,0
2023-02-12,C0340,facebook_0340,facebook,2104.21,191672,1
2023-02-12,C0349,tiktok_0349,tiktok,1824.26,343974,0
2023-02-12,C0443,google_display_0443,google_display,947.87,313420,0
2023-02-12,C0445,google_display_0445,google_display,1626.95,387847,0
2023-02-12,C0483,tiktok_0483,tiktok,2533.94,271077,0
2023-02-12,C0487,instagram_0487,instagram,1377.21,97383,0
2023-02-12,C0491,google_search_0491,google_search,2178.10,71940,0
2023-02-12,C0494,instagram_0494,instagram,1467.19,96047,0
2023-02-12,C0500,instagram_0500,instagram,640.71,68424,0
2023-02-12,C0509,google_display_0509,google_display,2083.12,587069,0
2023-02-12,C0519,google_search_0519,google_search,614.85,21077,0
2023-02-12,C0544,google_search_0544,google_search,1834.43,63643,0
2023-02-12,C0552,google_search_0552,google_search,2122.47,86843,0
2023-02-12,C0588,google_display_0588,google_display,801.07,177210,0
2023-02-12,C0631,google_display_0631,google_display,2334.19,568229,0
2023-02-12,C0658,tiktok_0658,tiktok,1079.93,170501,0
2023-02-12,C0661,tiktok_0661,tiktok,1559.06,168189,0
2023-02-12,C0676,google_search_0676,google_search,3110.55,106346,0
2023-02-12,C0695,instagram_0695,instagram,1945.44,126841,0
2023-02-12,C0699,google_search_0699,google_search,584.21,31227,0
2023-02-12,C0744,google_search_0744,google_search,1169.71,39670,0
2023-02-13,C0018,instagram_0018,instagram,1205.72,114000,1
2023-02-13,C0029,google_search_0029,google_search,2200.13,92925,4
2023-02-13,C0064,google_search_0064,google_search,2566.54,91772,0
2023-02-13,C0121,google_search_0121,google_search,2024.82,97979,0
2023-02-13,C0141,tiktok_0141,tiktok,1884.33,321970,0
2023-02-13,C0142,tiktok_0142,tiktok,1640.98,270255,0
2023-02-13,C0156,tiktok_0156,tiktok,1189.15,136405,0
2023-02-13,C0166,google_search_0166,google_search,854.39,43384,0
2023-02-13,C0177,tiktok_0177,tiktok,1316.60,264689,0
2023-02-13,C0184,facebook_0184,facebook,849.07,62020,1
2023-02-13,C0192,google_display_0192,google_display,1352.80,606018,0
2023-02-13,C0204,instagram_0204,instagram,1259.74,94545,0
2023-02-13,C0205,tiktok_0205,tiktok,817.23,157432,0
2023-02-13,C0284,google_display_0284,google_display,3338.71,966478,0
2023-02-13,C0340,facebook_0340,facebook,2098.66,211372,1
2023-02-13,C0349,tiktok_0349,tiktok,2142.94,248458,0
2023-02-13,C0443,google_display_0443,google_display,1351.21,312896,0
2023-02-13,C0445,google_display_0445,google_display,2487.87,586236,0
2023-02-13,C0483,tiktok_0483,tiktok,2228.78,301486,0
2023-02-13,C0487,instagram_0487,instagram,1403.61,103307,0
2023-02-13,C0491,google_search_0491,google_search,1267.06,41901,0
2023-02-13,C0494,instagram_0494,instagram,1516.64,103855,0
2023-02-13,C0500,instagram_0500,instagram,365.94,41628,0
2023-02-13,C0509,google_display_0509,google_display,2122.99,812266,0
2023-02-13,C0519,google_search_0519,google_search,722.71,24981,0
2023-02-13,C0544,google_search_0544,google_search,2389.80,89104,0
2023-02-13,C0552,google_search_0552,google_search,1274.40,63936,0
2023-02-13,C0588,google_display_0588,google_display,1712.34,396372,0
2023-02-13,C0631,google_display_0631,google_display,1859.81,321519,0
2023-02-13,C0658,tiktok_0658,tiktok,1245.93,206574,0
2023-02-13,C0661,tiktok_0661,tiktok,1421.92,241505,0
2023-02-13,C0676,google_search_0676,google_search,3670.27,147106,0
2023-02-13,C0695,instagram_0695,instagram,2818.99,180604,0
2023-02-13,C0699,google_search_0699,google_search,715.78,23135,0
2023-02-13,C0744,google_search_0744,google_search,1742.93,65343,0
2023-02-14,C0018,instagram_0018,instagram,1057.58,68295,0
2023-02-14,C0064,google_search_0064,google_search,1880.94,83400,3
2023-02-14,C0121,google_search_0121,google_search,1880.84,103216,0
2023-02-14,C0141,tiktok_0141,tiktok,2346.83,338974,2
2023-02-14,C0142,tiktok_0142,tiktok,2178.94,226687,0
2023-02-14,C0156,tiktok_0156,tiktok,1538.10,270090,0
2023-02-14,C0166,google_search_0166,google_search,843.78,36844,0
2023-02-14,C0177,tiktok_0177,tiktok,2473.97,316981,0
2023-02-14,C0184,facebook_0184,facebook,913.97,68957,1
2023-02-14,C0192,google_display_0192,google_display,1467.82,305368,1
2023-02-14,C0204,instagram_0204,instagram,739.89,74373,0
2023-02-14,C0205,tiktok_0205,tiktok,828.36,183550,0
2023-02-14,C0284,google_display_0284,google_display,1546.11,363407,0
2023-02-14,C0340,facebook_0340,facebook,1737.01,149156,1
2023-02-14,C0349,tiktok_0349,tiktok,2449.38,284417,0
2023-02-14,C0443,google_display_0443,google_display,627.05,139375,0
2023-02-14,C0445,google_display_0445,google_display,2115.70,388200,0
2023-02-14,C0483,tiktok_0483,tiktok,2374.46,561317,0
2023-02-14,C0487,instagram_0487,instagram,1327.06,91505,0
2023-02-14,C0491,google_search_0491,google_search,764.76,35667,0
2023-02-14,C0494,instagram_0494,instagram,2014.73,232277,0
2023-02-14,C0500,instagram_0500,instagram,1033.64,78746,0
2023-02-14,C0509,google_display_0509,google_display,2155.09,489254,0
2023-02-14,C0519,google_search_0519,google_search,599.43,30242,0
2023-02-14,C0544,google_search_0544,google_search,2037.78,70168,0
2023-02-14,C0552,google_search_0552,google_search,2556.98,93105,0
2023-02-14,C0588,google_display_0588,google_display,2073.12,793305,0
2023-02-14,C0631,google_display_0631,google_display,1364.91,465251,0
2023-02-14,C0658,tiktok_0658,tiktok,1317.80,295529,0
2023-02-14,C0661,tiktok_0661,tiktok,726.48,103277,0
2023-02-14,C0676,google_search_0676,google_search,1288.02,53112,0
2023-02-14,C0695,instagram_0695,instagram,2871.66,311863,0
2023-02-14,C0699,google_search_0699,google_search,737.95,39183,0
2023-02-14,C0744,google_search_0744,google_search,1410.26,65193,0
2023-02-15,C0018,instagram_0018,instagram,1255.98,120678,0
2023-02-15,C0064,google_search_0064,google_search,1865.29,87109,4
2023-02-15,C0121,google_search_0121,google_search,2088.03,93020,0
2023-02-15,C0141,tiktok_0141,tiktok,1204.33,218278,0
2023-02-15,C0142,tiktok_0142,tiktok,1364.56,326134,0
2023-02-15,C0156,tiktok_0156,tiktok,1602.31,270719,0
2023-02-15,C0166,google_search_0166,google_search,790.99,30049,0
2023-02-15,C0177,tiktok_0177,tiktok,2408.80,249274,0
2023-02-15,C0184,facebook_0184,facebook,593.76,72741,1
2023-02-15,C0192,google_display_0192,google_display,1371.80,281772,2
2023-02-15,C0204,instagram_0204,instagram,1284.89,139301,0
2023-02-15,C0205,tiktok_0205,tiktok,1025.13,224228,0
2023-02-15,C0284,google_display_0284,google_display,2421.17,450409,0
2023-02-15,C0340,facebook_0340,facebook,1549.73,188925,0
2023-02-15,C0349,tiktok_0349,tiktok,3062.17,371110,0
2023-02-15,C0443,google_display_0443,google_display,1197.83,576439,0
2023-02-15,C0445,google_display_0445,google_display,2146.79,368712,0
2023-02-15,C0483,tiktok_0483,tiktok,514.24,58983,0
2023-02-15,C0487,instagram_0487,instagram,1278.15,115145,0
2023-02-15,C0491,google_search_0491,google_search,1745.64,54837,0
2023-02-15,C0494,instagram_0494,instagram,1384.30,107571,0
2023-02-15,C0500,instagram_0500,instagram,1594.03,120578,0
2023-02-15,C0509,google_display_0509,google_display,1558.01,287203,0
2023-02-15,C0519,google_search_0519,google_search,779.45,28805,0
2023-02-15,C0544,google_search_0544,google_search,3124.97,98947,0
2023-02-15,C0552,google_search_0552,google_search,2494.85,104117,0
2023-02-15,C0588,google_display_0588,google_display,1128.05,228244,0
2023-02-15,C0631,google_display_0631,google_display,2681.70,513208,0
2023-02-15,C0658,tiktok_0658,tiktok,845.50,158399,0
2023-02-15,C0661,tiktok_0661,tiktok,1354.28,301918,0
2023-02-15,C0676,google_search_0676,google_search,2560.87,87469,0
2023-02-15,C0695,instagram_0695,instagram,3136.93,217484,0
2023-02-15,C0699,google_search_0699,google_search,377.01,16019,0
2023-02-15,C0744,google_search_0744,google_search,1243.60,42683,0
2023-02-16,C0018,instagram_0018,instagram,903.18,60573,0
2023-02-16,C0064,google_search_0064,google_search,1406.93,70066,1
2023-02-16,C0121,google_search_0121,google_search,2019.31,84851,0
2023-02-16,C0141,tiktok_0141,tiktok,2025.17,251100,0
2023-02-16,C0142,tiktok_0142,tiktok,1370.06,265692,0
2023-02-16,C0156,tiktok_0156,tiktok,2196.25,413688,0
2023-02-16,C0166,google_search_0166,google_search,1151.33,43438,0
2023-02-16,C0177,tiktok_0177,tiktok,2277.27,503774,0
2023-02-16,C0184,facebook_0184,facebook,803.83,123960,1
2023-02-16,C0192,google_display_0192,google_display,1333.63,411221,2
2023-02-16,C0204,instagram_0204,instagram,1768.22,114008,0
2023-02-16,C0205,tiktok_0205,tiktok,1840.19,350215,0
2023-02-16,C0284,google_display_0284,google_display,3176.48,760856,0
2023-02-16,C0340,facebook_0340,facebook,2037.82,199065,1
2023-02-16,C0349,tiktok_0349,tiktok,1222.11,141310,0
2023-02-16,C0443,google_display_0443,google_display,1341.02,467916,0
2023-02-16,C0445,google_display_0445,google_display,2187.82,416421,0
2023-02-16,C0483,tiktok_0483,tiktok,2429.20,520469,0
2023-02-16,C0487,instagram_0487,instagram,1357.43,131867,0
2023-02-16,C0491,google_search_0491,google_search,1829.87,81714,0
2023-02-16,C0494,instagram_0494,instagram,1085.33,95621,0
2023-02-16,C0500,instagram_0500,instagram,751.57,54314,0
2023-02-16,C0509,google_display_0509,google_display,2097.27,605535,0
2023-02-16,C0519,google_search_0519,google_search,626.68,20632,0
2023-02-16,C0544,google_search_0544,google_search,1163.91,52645,0
2023-02-16,C0552,google_search_0552,google_search,1978.33,76513,0
2023-02-16,C0588,google_display_0588,google_display,2478.29,827663,0
2023-02-16,C0631,google_display_0631,google_display,1844.03,588177,0
2023-02-16,C0658,tiktok_0658,tiktok,1506.30,328805,0
2023-02-16,C0661,tiktok_0661,tiktok,915.73,117298,0
2023-02-16,C0676,google_search_0676,google_search,2120.27,107649,0
2023-02-16,C0695,instagram_0695,instagram,1594.41,120898,0
2023-02-16,C0699,google_search_0699,google_search,876.90,29874,0
2023-02-16,C0744,google_search_0744,google_search,1701.18,80753,0
2023-02-17,C0018,instagram_0018,instagram,1204.28,87125,1
2023-02-17,C0064,google_search_0064,google_search,2839.47,153353,4
2023-02-17,C0121,google_search_0121,google_search,1331.95,45350,0
2023-02-17,C0141,tiktok_0141,tiktok,1999.19,212896,0
2023-02-17,C0142,tiktok_0142,tiktok,1583.68,205771,0
2023-02-17,C0156,tiktok_0156,tiktok,2140.30,254295,0
2023-02-17,C0166,google_search_0166,google_search,1063.01,34987,0
2023-02-17,C0177,tiktok_0177,tiktok,2273.21,309769,0
2023-02-17,C0184,facebook_0184,facebook,485.20,47131,1
2023-02-17,C0192,google_display_0192,google_display,1281.69,402587,2
2023-02-17,C0204,instagram_0204,instagram,1216.52,84047,0
2023-02-17,C0205,tiktok_0205,tiktok,1948.96,406738,0
2023-02-17,C0284,google_display_0284,google_display,2541.05,793884,0
2023-02-17,C0340,facebook_0340,facebook,1986.57,151314,0
2023-02-17,C0349,tiktok_0349,tiktok,1432.55,309997,0
2023-02-17,C0443,google_display_0443,google_display,962.41,171930,0
2023-02-17,C0445,google_display_0445,google_display,1938.27,664332,0
2023-02-17,C0483,tiktok_0483,tiktok,2453.53,348880,0
2023-02-17,C0487,instagram_0487,instagram,1480.70,98019,0
2023-02-17,C0491,google_search_0491,google_search,2684.61,99999,0
2023-02-17,C0494,instagram_0494,instagram,1587.84,148262,0
2023-02-17,C0500,instagram_0500,instagram,374.88,30319,0
2023-02-17,C0509,google_display_0509,google_display,1709.48,315830,0
2023-02-17,C0519,google_search_0519,google_search,642.63,28639,0
2023-02-17,C0544,google_search_0544,google_search,2755.10,133843,0
2023-02-17,C0552,google_search_0552,google_search,2209.82,86140,0
2023-02-17,C0588,google_display_0588,google_display,2016.54,421210,0
2023-02-17,C0631,google_display_0631,google_display,2144.35,454342,0
2023-02-17,C0658,tiktok_0658,tiktok,931.44,117136,0
2023-02-17,C0661,tiktok_0661,tiktok,1387.36,172465,0
2023-02-17,C0676,google_search_0676,google_search,3611.91,144893,0
2023-02-17,C0695,instagram_0695,instagram,2649.57,184911,0
2023-02-17,C0699,google_search_0699,google_search,814.23,41208,0
2023-02-17,C0744,google_search_0744,google_search,1186.47,37144,0
2023-02-18,C0018,instagram_0018,instagram,1065.56,69369,1
2023-02-18,C0064,google_search_0064,google_search,1893.98,75843,3
2023-02-18,C0121,google_search_0121,google_search,1380.82,46958,0
2023-02-18,C0141,tiktok_0141,tiktok,2124.01,242889,1
2023-02-18,C0142,tiktok_0142,tiktok,1876.49,200798,0
2023-02-18,C0156,tiktok_0156,tiktok,2062.83,339252,0
2023-02-18,C0166,google_search_0166,google_search,408.88,12809,0
2023-02-18,C0177,tiktok_0177,tiktok,1701.98,385544,0
2023-02-18,C0184,facebook_0184,facebook,900.98,134936,1
2023-02-18,C0192,google_display_0192,google_display,1522.71,388786,0
2023-02-18,C0204,instagram_0204,instagram,944.44,114380,0
2023-02-18,C0205,tiktok_0205,tiktok,1247.25,287055,0
2023-02-18,C0284,google_display_0284,google_display,2862.94,1170069,0
2023-02-18,C0340,facebook_0340,facebook,1597.00,149618,0
2023-02-18,C0349,tiktok_0349,tiktok,1717.31,307470,0
2023-02-18,C0443,google_display_0443,google_display,1289.21,217043,0
2023-02-18,C0445,google_display_0445,google_display,2310.51,693521,0
2023-02-18,C0483,tiktok_0483,tiktok,1523.22,290745,0
2023-02-18,C0487,instagram_0487,instagram,1540.51,189229,0
2023-02-18,C0491,google_search_0491,google_search,1923.01,61913,0
2023-02-18,C0494,instagram_0494,instagram,1627.46,166221,0
2023-02-18,C0500,instagram_0500,instagram,628.26,41433,0
2023-02-18,C0509,google_display_0509,google_display,1678.27,512213,0
2023-02-18,C0519,google_search_0519,google_search,868.84,33322,0
2023-02-18,C0544,google_search_0544,google_search,1850.88,60745,0
2023-02-18,C0552,google_search_0552,google_search,1789.11,89584,0
2023-02-18,C0588,google_display_0588,google_display,1541.85,288909,0
2023-02-18,C0631,google_display_0631,google_display,2003.35,793884,0
2023-02-18,C0661,tiktok_0661,tiktok,1404.72,285093,0
2023-02-18,C0676,google_search_0676,google_search,3234.63,120806,0
2023-02-18,C0689,google_display_0689,google_display,795.13,169574,0
2023-02-18,C0695,instagram_0695,instagram,1425.67,93902,0
2023-02-18,C0699,google_search_0699,google_search,725.45,26008,0
2023-02-18,C0744,google_search_0744,google_search,1210.48,47981,0
2023-02-19,C0018,instagram_0018,instagram,837.68,61063,2
2023-02-19,C0064,google_search_0064,google_search,2423.53,110785,2
2023-02-19,C0121,google_search_0121,google_search,2045.37,78874,0
2023-02-19,C0141,tiktok_0141,tiktok,1407.71,262087,0
2023-02-19,C0142,tiktok_0142,tiktok,2051.85,217969,0
2023-02-19,C0156,tiktok_0156,tiktok,1659.30,330033,0
2023-02-19,C0166,google_search_0166,google_search,910.54,46550,0
2023-02-19,C0177,tiktok_0177,tiktok,2099.67,433348,0
2023-02-19,C0184,facebook_0184,facebook,1471.91,109926,1
2023-02-19,C0192,google_display_0192,google_display,1509.88,339481,1
2023-02-19,C0204,instagram_0204,instagram,818.29,60292,0
2023-02-19,C0284,google_display_0284,google_display,3241.64,699072,0
2023-02-19,C0340,facebook_0340,facebook,2037.52,231347,0
2023-02-19,C0349,tiktok_0349,tiktok,1120.95,123670,0
2023-02-19,C0443,google_display_0443,google_display,835.21,393775,0
2023-02-19,C0445,google_display_0445,google_display,1335.45,529666,0
2023-02-19,C0483,tiktok_0483,tiktok,1329.15,197047,0
2023-02-19,C0487,instagram_0487,instagram,1436.65,111695,0
2023-02-19,C0491,google_search_0491,google_search,1773.66,85402,0
2023-02-19,C0494,instagram_0494,instagram,1821.98,200675,0
2023-02-19,C0500,instagram_0500,instagram,1433.40,119684,0
2023-02-19,C0509,google_display_0509,google_display,2078.18,469636,0
2023-02-19,C0519,google_search_0519,google_search,779.69,27793,0
2023-02-19,C0544,google_search_0544,google_search,1621.89,80300,0
2023-02-19,C0552,google_search_0552,google_search,2470.74,83382,0
2023-02-19,C0588,google_display_0588,google_display,1375.34,377160,0
2023-02-19,C0631,google_display_0631,google_display,2771.42,790218,0
2023-02-19,C0661,tiktok_0661,tiktok,1686.91,354197,0
2023-02-19,C0689,google_display_0689,google_display,778.89,165919,0
2023-02-19,C0695,instagram_0695,instagram,2778.58,212869,0
2023-02-19,C0699,google_search_0699,google_search,715.58,29511,0
2023-02-19,C0744,google_search_0744,google_search,1590.43,67589,0
2023-02-20,C0018,instagram_0018,instagram,1372.47,99549,0
2023-02-20,C0064,google_search_0064,google_search,2839.43,126487,2
2023-02-20,C0121,google_search_0121,google_search,1398.53,50235,0
2023-02-20,C0141,tiktok_0141,tiktok,1913.69,292858,0
2023-02-20,C0142,tiktok_0142,tiktok,1773.01,279101,0
2023-02-20,C0156,tiktok_0156,tiktok,1291.98,148982,0
2023-02-20,C0166,google_search_0166,google_search,1113.14,39078,0
2023-02-20,C0177,tiktok_0177,tiktok,1343.00,239051,0
2023-02-20,C0184,facebook_0184,facebook,1207.85,181676,1
2023-02-20,C0192,google_display_0192,google_display,1303.84,423351,1
2023-02-20,C0204,instagram_0204,instagram,2024.98,233169,0
2023-02-20,C0284,google_display_0284,google_display,2243.49,625604,0
2023-02-20,C0340,facebook_0340,facebook,1806.65,182873,1
2023-02-20,C0349,tiktok_0349,tiktok,1739.24,181906,0
2023-02-20,C0443,google_display_0443,google_display,1493.97,636934,0
2023-02-20,C0445,google_display_0445,google_display,1881.56,387368,0
