listing_id,host_user_id,status,city,state,monthly_price,listed_date,snapshot_date
L01423,U07045,active,Las Vegas,NV,195.20,2023-05-24,2023-05-24
L01423,U07045,active,Las Vegas,NV,195.20,2023-05-24,2026-05-25
L01424,U10442,active,Dallas,TX,358.57,2023-01-25,2023-01-25
L01424,U10442,active,Dallas,TX,358.57,2023-01-25,2026-05-25
L01425,U09810,active,Eugene,OR,253.28,2024-08-27,2024-08-27
L01425,U09810,active,Eugene,OR,253.28,2024-08-27,2026-05-25
L01426,U12401,active,Ann Arbor,MI,367.52,2023-10-24,2023-10-24
L01426,U12401,active,Ann Arbor,MI,367.52,2023-10-24,2026-05-25
L01427,U11592,active,Pittsburgh,PA,411.16,2025-12-21,2025-12-21
L01427,U11592,active,Pittsburgh,PA,411.16,2025-12-21,2026-05-25
L01428,U14701,active,Los Angeles,CA,98.95,2023-06-09,2023-06-09
L01428,U14701,active,Los Angeles,CA,98.95,2023-06-09,2026-05-25
L01429,U09042,active,Norfolk,VA,427.87,2025-12-19,2025-12-19
L01429,U09042,active,Norfolk,VA,427.87,2025-12-19,2026-05-25
L01430,U11628,active,Provo,UT,152.41,2023-12-18,2023-12-18
L01430,U11628,active,Provo,UT,152.41,2023-12-18,2026-05-25
L01431,U02287,active,Orlando,FL,229.85,2025-09-04,2025-09-04
L01431,U02287,active,Orlando,FL,229.85,2025-09-04,2026-05-25
L01432,U12521,active,Cleveland,OH,447.66,2022-05-22,2022-05-22
L01432,U12521,inactive,Cleveland,OH,447.66,2022-05-22,2026-03-27
L01432,U12521,inactive,Cleveland,OH,447.66,2022-05-22,2026-05-25
L01433,U14151,active,San Diego,CA,378.92,2023-10-29,2023-10-29
L01433,U14151,active,San Diego,CA,378.92,2023-10-29,2026-05-25
L01434,U08866,active,San Diego,CA,271.15,2023-11-29,2023-11-29
L01434,U08866,active,San Diego,CA,271.15,2023-11-29,2026-05-25
L01435,U10899,active,Cleveland,OH,242.38,2021-08-09,2021-08-09
L01435,U10899,active,Cleveland,OH,242.38,2021-08-09,2026-05-25
L01436,U12538,active,Chicago,IL,252.80,2025-01-02,2025-01-02
L01436,U12538,active,Chicago,IL,252.80,2025-01-02,2026-05-25
L01437,U11849,active,Minneapolis,MN,121.76,2024-07-15,2024-07-15
L01437,U11849,active,Minneapolis,MN,121.76,2024-07-15,2026-05-25
L01438,U13843,active,Grand Rapids,MI,119.45,2024-02-26,2024-02-26
L01438,U13843,active,Grand Rapids,MI,119.45,2024-02-26,2026-05-25
L01439,U11936,active,Springfield,IL,385.11,2025-12-31,2025-12-31
L01439,U11936,active,Springfield,IL,385.11,2025-12-31,2026-05-25
L01440,U05791,active,Tacoma,WA,239.93,2025-09-12,2025-09-12
L01440,U05791,active,Tacoma,WA,239.93,2025-09-12,2026-05-25
L01441,U10623,active,Buffalo,NY,135.28,2022-04-04,2022-04-04
L01441,U10623,active,Buffalo,NY,135.28,2022-04-04,2026-05-25
L01442,U14962,active,Los Angeles,CA,347.47,2022-07-09,2022-07-09
L01442,U14962,active,Los Angeles,CA,347.47,2022-07-09,2026-05-25
L01443,U14247,active,Phoenix,AZ,361.22,2023-01-20,2023-01-20
L01443,U14247,active,Phoenix,AZ,361.22,2023-01-20,2026-05-25
L01444,U08384,active,Philadelphia,PA,154.40,2026-04-15,2026-04-15
L01444,U08384,active,Philadelphia,PA,154.40,2026-04-15,2026-05-25
L01445,U03970,active,Charlotte,NC,405.87,2021-06-09,2021-06-09
L01445,U03970,active,Charlotte,NC,405.87,2021-06-09,2026-05-25
L01446,U05044,active,Jacksonville,FL,110.59,2025-07-13,2025-07-13
L01446,U05044,active,Jacksonville,FL,110.59,2025-07-13,2026-05-25
L01447,U04424,active,Austin,TX,305.15,2024-09-20,2024-09-20
L01447,U04424,inactive,Austin,TX,305.15,2024-09-20,2025-07-22
L01447,U04424,inactive,Austin,TX,305.15,2024-09-20,2026-05-25
L01448,U05777,active,Mesa,AZ,440.46,2021-10-14,2021-10-14
L01448,U05777,active,Mesa,AZ,440.46,2021-10-14,2026-05-25
L01449,U08612,active,Philadelphia,PA,368.50,2022-09-13,2022-09-13
L01449,U08612,active,Philadelphia,PA,368.50,2022-09-13,2026-05-25
L01450,U12758,active,San Antonio,TX,55.65,2022-04-01,2022-04-01
L01450,U12758,active,San Antonio,TX,55.65,2022-04-01,2026-05-25
L01451,U08312,active,Columbus,OH,113.47,2023-02-24,2023-02-24
L01451,U08312,active,Columbus,OH,113.47,2023-02-24,2026-05-25
L01452,U13789,active,Saint Paul,MN,100.72,2022-01-25,2022-01-25
L01452,U13789,active,Saint Paul,MN,100.72,2022-01-25,2026-05-25
L01453,U08736,active,Orlando,FL,316.21,2025-01-05,2025-01-05
L01453,U08736,active,Orlando,FL,316.21,2025-01-05,2026-05-25
L01454,U14801,active,Spokane,WA,66.01,2021-09-21,2021-09-21
L01454,U14801,active,Spokane,WA,66.01,2021-09-21,2026-05-25
L01455,U00460,active,Reno,NV,161.03,2024-04-15,2024-04-15
L01455,U00460,active,Reno,NV,161.03,2024-04-15,2026-05-25
L01456,U07872,active,San Antonio,TX,52.34,2021-09-25,2021-09-25
L01456,U07872,active,San Antonio,TX,52.34,2021-09-25,2026-05-25
L01457,U07674,active,Boulder,CO,231.97,2024-11-27,2024-11-27
L01457,U07674,active,Boulder,CO,231.97,2024-11-27,2026-05-25
L01458,U05300,active,San Antonio,TX,354.65,2023-04-16,2023-04-16
L01458,U05300,active,San Antonio,TX,354.65,2023-04-16,2026-05-25
L01459,U09056,active,Chicago,IL,438.08,2026-01-18,2026-01-18
L01459,U09056,active,Chicago,IL,438.08,2026-01-18,2026-05-25
L01460,U01171,active,San Francisco,CA,309.50,2024-05-10,2024-05-10
L01460,U01171,active,San Francisco,CA,309.50,2024-05-10,2026-05-25
L01461,U13688,active,New York,NY,401.86,2024-06-01,2024-06-01
L01461,U13688,active,New York,NY,401.86,2024-06-01,2026-05-25
L01462,U13095,active,Richmond,VA,408.34,2026-05-25,2026-05-25
L01463,U13401,active,Grand Rapids,MI,244.69,2026-03-03,2026-03-03
L01463,U13401,active,Grand Rapids,MI,244.69,2026-03-03,2026-05-25
L01464,U13500,active,Phoenix,AZ,145.24,2024-09-08,2024-09-08
L01464,U13500,active,Phoenix,AZ,145.24,2024-09-08,2026-05-25
L01465,U05973,active,Denver,CO,149.52,2025-06-24,2025-06-24
L01465,U05973,active,Denver,CO,149.52,2025-06-24,2026-05-25
L01466,U11301,active,Pittsburgh,PA,200.77,2023-04-17,2023-04-17
L01466,U11301,active,Pittsburgh,PA,200.77,2023-04-17,2026-05-25
L01467,U14306,active,Denver,CO,338.22,2022-08-17,2022-08-17
L01467,U14306,active,Denver,CO,338.22,2022-08-17,2026-05-25
L01468,U01382,active,Arlington,VA,381.65,2024-09-15,2024-09-15
L01468,U01382,inactive,Arlington,VA,381.65,2024-09-15,2025-09-24
L01468,U01382,inactive,Arlington,VA,381.65,2024-09-15,2026-05-25
L01469,U02616,active,Portland,OR,220.96,2024-06-04,2024-06-04
L01469,U02616,active,Portland,OR,220.96,2024-06-04,2026-05-25
L01470,U12424,active,Norfolk,VA,272.49,2025-05-01,2025-05-01
L01470,U12424,active,Norfolk,VA,272.49,2025-05-01,2026-05-25
L01471,U00575,active,Austin,TX,211.56,2023-10-26,2023-10-26
L01471,U00575,active,Austin,TX,211.56,2023-10-26,2026-05-25
L01472,U04738,active,Worcester,MA,66.35,2021-11-16,2021-11-16
L01472,U04738,active,Worcester,MA,66.35,2021-11-16,2026-05-25
L01473,U02798,active,Ann Arbor,MI,446.36,2022-04-09,2022-04-09
L01473,U02798,active,Ann Arbor,MI,446.36,2022-04-09,2026-05-25
L01474,U12060,active,Rochester,NY,300.25,2023-01-15,2023-01-15
L01474,U12060,active,Rochester,NY,300.25,2023-01-15,2026-05-25
L01475,U03301,active,Portland,OR,303.85,2025-04-26,2025-04-26
L01475,U03301,active,Portland,OR,303.85,2025-04-26,2026-05-25
L01476,U00875,active,Boston,MA,431.73,2022-05-22,2022-05-22
L01476,U00875,active,Boston,MA,431.73,2022-05-22,2026-05-25
L01477,U03528,active,Durham,NC,354.73,2021-08-20,2021-08-20
L01477,U03528,active,Durham,NC,354.73,2021-08-20,2026-05-25
L01478,U03047,active,San Francisco,CA,250.61,2024-03-10,2024-03-10
L01478,U03047,active,San Francisco,CA,250.61,2024-03-10,2026-05-25
L01479,U10914,active,Knoxville,TN,93.85,2024-10-14,2024-10-14
L01479,U10914,active,Knoxville,TN,93.85,2024-10-14,2026-05-25
L01480,U08855,active,Savannah,GA,391.73,2024-06-09,2024-06-09
L01480,U08855,active,Savannah,GA,391.73,2024-06-09,2026-05-25
L01481,U04561,active,Columbus,OH,220.19,2024-12-09,2024-12-09
L01481,U04561,active,Columbus,OH,220.19,2024-12-09,2026-05-25
L01482,U13176,active,Denver,CO,341.51,2024-05-20,2024-05-20
L01482,U13176,active,Denver,CO,341.51,2024-05-20,2026-05-25
L01483,U00363,active,Pittsburgh,PA,71.97,2022-06-03,2022-06-03
L01483,U00363,active,Pittsburgh,PA,71.97,2022-06-03,2026-05-25
L01484,U02700,active,Atlanta,GA,444.49,2025-03-10,2025-03-10
L01484,U02700,active,Atlanta,GA,444.49,2025-03-10,2026-05-25
L01485,U10000,active,Mesa,AZ,122.40,2025-11-09,2025-11-09
L01485,U10000,active,Mesa,AZ,122.40,2025-11-09,2026-05-25
L01486,U00617,active,Las Vegas,NV,345.30,2022-07-16,2022-07-16
L01486,U00617,active,Las Vegas,NV,345.30,2022-07-16,2026-05-25
L01487,U11592,active,Provo,UT,226.66,2025-12-18,2025-12-18
L01487,U11592,active,Provo,UT,226.66,2025-12-18,2026-05-25
L01488,U14743,active,Knoxville,TN,416.09,2021-07-19,2021-07-19
L01488,U14743,active,Knoxville,TN,416.09,2021-07-19,2026-05-25
L01489,U02521,active,Reno,NV,421.27,2022-05-05,2022-05-05
L01489,U02521,active,Reno,NV,421.27,2022-05-05,2026-05-25
L01490,U03230,active,Memphis,TN,133.56,2023-07-31,2023-07-31
L01490,U03230,active,Memphis,TN,133.56,2023-07-31,2026-05-25
L01491,U05621,active,Portland,OR,142.29,2026-03-11,2026-03-11
L01491,U05621,active,Portland,OR,142.29,2026-03-11,2026-05-25
L01492,U12681,active,Tampa,FL,243.62,2023-08-26,2023-08-26
L01492,U12681,active,Tampa,FL,243.62,2023-08-26,2026-05-25
L01493,U14306,active,Philadelphia,PA,382.97,2022-08-15,2022-08-15
L01493,U14306,inactive,Philadelphia,PA,382.97,2022-08-15,2023-03-14
L01493,U14306,inactive,Philadelphia,PA,382.97,2022-08-15,2026-05-25
L01494,U01972,active,Boston,MA,141.03,2024-05-06,2024-05-06
L01494,U01972,active,Boston,MA,141.03,2024-05-06,2026-05-25
L01495,U02981,active,Richmond,VA,240.92,2021-09-17,2021-09-17
L01495,U02981,active,Richmond,VA,240.92,2021-09-17,2026-05-25
L01496,U10998,active,Richmond,VA,331.35,2021-12-03,2021-12-03
L01496,U10998,active,Richmond,VA,331.35,2021-12-03,2026-05-25
L01497,U01542,active,Orlando,FL,251.03,2026-01-30,2026-01-30
L01497,U01542,active,Orlando,FL,251.03,2026-01-30,2026-05-25
L01498,U07810,active,Orlando,FL,55.02,2025-04-20,2025-04-20
L01498,U07810,active,Orlando,FL,55.02,2025-04-20,2026-05-25
L01499,U07442,active,Portland,OR,68.22,2022-10-27,2022-10-27
L01499,U07442,active,Portland,OR,68.22,2022-10-27,2026-05-25
L01500,U05918,active,Las Vegas,NV,312.47,2022-04-13,2022-04-13
L01500,U05918,active,Las Vegas,NV,312.47,2022-04-13,2026-05-25
L01501,U01546,active,Tampa,FL,353.53,2022-01-18,2022-01-18
L01501,U01546,active,Tampa,FL,353.53,2022-01-18,2026-05-25
L01502,U13208,active,Rochester,NY,420.95,2025-05-26,2025-05-26
L01502,U13208,active,Rochester,NY,420.95,2025-05-26,2026-05-25
L01503,U10990,active,Chicago,IL,278.97,2021-09-16,2021-09-16
L01503,U10990,active,Chicago,IL,278.97,2021-09-16,2026-05-25
L01504,U07119,active,Austin,TX,269.64,2022-06-12,2022-06-12
L01504,U07119,active,Austin,TX,269.64,2022-06-12,2026-05-25
L01505,U02379,active,New York,NY,375.51,2026-03-20,2026-03-20
L01505,U02379,active,New York,NY,375.51,2026-03-20,2026-05-25
L01506,U04413,active,Portland,OR,358.16,2021-07-28,2021-07-28
L01506,U04413,active,Portland,OR,358.16,2021-07-28,2026-05-25
L01507,U08427,active,Rochester,NY,408.12,2023-02-18,2023-02-18
L01507,U08427,active,Rochester,NY,408.12,2023-02-18,2026-05-25
L01508,U09462,active,Detroit,MI,220.59,2022-01-06,2022-01-06
L01508,U09462,active,Detroit,MI,220.59,2022-01-06,2026-05-25
L01509,U06310,active,Saint Paul,MN,386.47,2025-11-22,2025-11-22
L01509,U06310,active,Saint Paul,MN,386.47,2025-11-22,2026-05-25
L01510,U09278,active,Salt Lake City,UT,146.82,2025-08-08,2025-08-08
L01510,U09278,active,Salt Lake City,UT,146.82,2025-08-08,2026-05-25
L01511,U00847,active,Pittsburgh,PA,319.07,2024-11-20,2024-11-20
L01511,U00847,inactive,Pittsburgh,PA,319.07,2024-11-20,2025-12-06
L01511,U00847,inactive,Pittsburgh,PA,319.07,2024-11-20,2026-05-25
L01512,U01513,active,New York,NY,412.34,2021-07-25,2021-07-25
L01512,U01513,active,New York,NY,412.34,2021-07-25,2026-05-25
L01513,U11757,active,Chicago,IL,423.92,2022-12-09,2022-12-09
L01513,U11757,active,Chicago,IL,423.92,2022-12-09,2026-05-25
L01514,U04359,active,Chicago,IL,366.62,2021-09-11,2021-09-11
L01514,U04359,active,Chicago,IL,366.62,2021-09-11,2026-05-25
L01515,U04585,active,Buffalo,NY,101.47,2024-04-04,2024-04-04
L01515,U04585,active,Buffalo,NY,101.47,2024-04-04,2026-05-25
L01516,U02295,active,Boulder,CO,327.53,2024-07-14,2024-07-14
L01516,U02295,active,Boulder,CO,327.53,2024-07-14,2026-05-25
L01517,U08574,active,Durham,NC,202.34,2026-03-19,2026-03-19
L01517,U08574,active,Durham,NC,202.34,2026-03-19,2026-05-25
L01518,U10291,active,Grand Rapids,MI,166.18,2022-01-12,2022-01-12
L01518,U10291,active,Grand Rapids,MI,166.18,2022-01-12,2026-05-25
L01519,U03219,active,Dallas,TX,318.89,2025-10-24,2025-10-24
L01519,U03219,active,Dallas,TX,318.89,2025-10-24,2026-05-25
L01520,U12634,active,New York,NY,335.73,2025-11-06,2025-11-06
L01520,U12634,active,New York,NY,335.73,2025-11-06,2026-05-25
L01521,U10202,active,Savannah,GA,287.28,2026-05-11,2026-05-11
L01521,U10202,active,Savannah,GA,287.28,2026-05-11,2026-05-25
L01522,U04672,active,Dallas,TX,237.06,2024-02-10,2024-02-10
L01522,U04672,active,Dallas,TX,237.06,2024-02-10,2026-05-25
L01523,U03412,active,Philadelphia,PA,295.11,2022-05-17,2022-05-17
L01523,U03412,active,Philadelphia,PA,295.11,2022-05-17,2026-05-25
L01524,U06501,active,Knoxville,TN,446.42,2022-05-23,2022-05-23
L01524,U06501,active,Knoxville,TN,446.42,2022-05-23,2026-05-25
L01525,U00126,active,Austin,TX,187.54,2023-09-25,2023-09-25
L01525,U00126,active,Austin,TX,187.54,2023-09-25,2026-05-25
L01526,U12044,active,Colorado Springs,CO,268.90,2021-07-16,2021-07-16
L01526,U12044,active,Colorado Springs,CO,268.90,2021-07-16,2026-05-25
L01527,U11193,active,Provo,UT,115.29,2022-06-04,2022-06-04
L01527,U11193,active,Provo,UT,115.29,2022-06-04,2026-05-25
L01528,U07110,active,Philadelphia,PA,336.68,2023-07-25,2023-07-25
L01528,U07110,inactive,Philadelphia,PA,336.68,2023-07-25,2024-05-01
L01528,U07110,inactive,Philadelphia,PA,336.68,2023-07-25,2026-05-25
L01529,U01700,active,Knoxville,TN,368.60,2024-05-17,2024-05-17
L01529,U01700,active,Knoxville,TN,368.60,2024-05-17,2026-05-25
L01530,U00363,active,Worcester,MA,445.65,2022-05-31,2022-05-31
L01530,U00363,active,Worcester,MA,445.65,2022-05-31,2026-05-25
L01531,U04842,active,Springfield,IL,179.33,2023-12-28,2023-12-28
L01531,U04842,active,Springfield,IL,179.33,2023-12-28,2026-05-25
L01532,U00362,active,Charlotte,NC,174.11,2024-05-31,2024-05-31
L01532,U00362,active,Charlotte,NC,174.11,2024-05-31,2026-05-25
L01533,U01485,active,Tampa,FL,321.40,2025-09-17,2025-09-17
L01533,U01485,active,Tampa,FL,321.40,2025-09-17,2026-05-25
L01534,U11206,active,Charlotte,NC,326.71,2021-08-02,2021-08-02
L01534,U11206,active,Charlotte,NC,326.71,2021-08-02,2026-05-25
L01535,U06257,active,Boulder,CO,108.39,2025-12-23,2025-12-23
L01535,U06257,active,Boulder,CO,108.39,2025-12-23,2026-05-25
L01536,U03981,active,Cincinnati,OH,341.01,2021-11-11,2021-11-11
L01536,U03981,active,Cincinnati,OH,341.01,2021-11-11,2026-05-25
L01537,U11174,active,Jacksonville,FL,397.50,2024-10-26,2024-10-26
L01537,U11174,active,Jacksonville,FL,397.50,2024-10-26,2026-05-25
L01538,U04854,active,Seattle,WA,80.70,2023-12-19,2023-12-19
L01538,U04854,active,Seattle,WA,80.70,2023-12-19,2026-05-25
L01539,U03531,active,Reno,NV,381.12,2026-05-19,2026-05-19
L01539,U03531,active,Reno,NV,381.12,2026-05-19,2026-05-25
L01540,U13414,active,Savannah,GA,71.38,2025-11-10,2025-11-10
L01540,U13414,active,Savannah,GA,71.38,2025-11-10,2026-05-25
L01541,U04517,active,Provo,UT,401.85,2025-10-13,2025-10-13
L01541,U04517,active,Provo,UT,401.85,2025-10-13,2026-05-25
L01542,U04958,active,Colorado Springs,CO,247.85,2022-09-16,2022-09-16
L01542,U04958,active,Colorado Springs,CO,247.85,2022-09-16,2026-05-25
L01543,U00065,active,Cleveland,OH,319.91,2022-12-17,2022-12-17
L01543,U00065,active,Cleveland,OH,319.91,2022-12-17,2026-05-25
L01544,U06940,active,Pittsburgh,PA,161.61,2021-12-21,2021-12-21
L01544,U06940,active,Pittsburgh,PA,161.61,2021-12-21,2026-05-25
L01545,U14473,active,Chicago,IL,383.47,2022-05-30,2022-05-30
L01545,U14473,active,Chicago,IL,383.47,2022-05-30,2026-05-25
L01546,U01579,active,Nashville,TN,136.61,2023-07-04,2023-07-04
L01546,U01579,active,Nashville,TN,136.61,2023-07-04,2026-05-25
L01547,U07982,active,Eugene,OR,139.66,2023-05-14,2023-05-14
L01547,U07982,active,Eugene,OR,139.66,2023-05-14,2026-05-25
L01548,U03072,active,Norfolk,VA,70.98,2023-04-28,2023-04-28
L01548,U03072,active,Norfolk,VA,70.98,2023-04-28,2026-05-25
L01549,U05536,active,Tucson,AZ,316.35,2022-05-26,2022-05-26
L01549,U05536,active,Tucson,AZ,316.35,2022-05-26,2026-05-25
L01550,U14700,active,Saint Paul,MN,197.64,2024-11-08,2024-11-08
L01550,U14700,active,Saint Paul,MN,197.64,2024-11-08,2026-05-25
L01551,U11073,active,Minneapolis,MN,202.10,2024-03-12,2024-03-12
L01551,U11073,inactive,Minneapolis,MN,202.10,2024-03-12,2024-12-06
L01551,U11073,inactive,Minneapolis,MN,202.10,2024-03-12,2026-05-25
L01552,U01402,active,Durham,NC,255.01,2022-04-11,2022-04-11
L01552,U01402,active,Durham,NC,255.01,2022-04-11,2026-05-25
L01553,U09079,active,Denver,CO,176.53,2024-01-30,2024-01-30
L01553,U09079,active,Denver,CO,176.53,2024-01-30,2026-05-25
L01554,U14464,active,Mesa,AZ,165.76,2025-01-03,2025-01-03
L01554,U14464,active,Mesa,AZ,165.76,2025-01-03,2026-05-25
L01555,U12681,active,Cleveland,OH,140.02,2023-09-16,2023-09-16
L01555,U12681,active,Cleveland,OH,140.02,2023-09-16,2026-05-25
L01556,U02747,active,Tampa,FL,385.18,2025-11-09,2025-11-09
L01556,U02747,active,Tampa,FL,385.18,2025-11-09,2026-05-25
L01557,U14665,active,Savannah,GA,142.69,2022-09-29,2022-09-29
L01557,U14665,active,Savannah,GA,142.69,2022-09-29,2026-05-25
L01558,U12328,active,Miami,FL,185.69,2023-02-06,2023-02-06
L01558,U12328,active,Miami,FL,185.69,2023-02-06,2026-05-25
L01559,U01542,active,Durham,NC,295.78,2026-02-09,2026-02-09
L01559,U01542,active,Durham,NC,295.78,2026-02-09,2026-05-25
L01560,U05643,active,Salt Lake City,UT,398.12,2021-08-05,2021-08-05
L01560,U05643,active,Salt Lake City,UT,398.12,2021-08-05,2026-05-25
L01561,U09560,active,Charlotte,NC,127.01,2021-06-09,2021-06-09
L01561,U09560,active,Charlotte,NC,127.01,2021-06-09,2026-05-25
L01562,U01674,active,Tacoma,WA,318.41,2024-12-12,2024-12-12
L01562,U01674,active,Tacoma,WA,318.41,2024-12-12,2026-05-25
L01563,U00597,active,New York,NY,431.04,2025-06-26,2025-06-26
L01563,U00597,active,New York,NY,431.04,2025-06-26,2026-05-25
L01564,U11970,active,Jacksonville,FL,310.26,2024-05-03,2024-05-03
L01564,U11970,active,Jacksonville,FL,310.26,2024-05-03,2026-05-25
L01565,U01637,active,Charlotte,NC,248.41,2021-09-27,2021-09-27
L01565,U01637,active,Charlotte,NC,248.41,2021-09-27,2026-05-25
L01566,U03569,active,Seattle,WA,276.26,2023-05-12,2023-05-12
L01566,U03569,active,Seattle,WA,276.26,2023-05-12,2026-05-25
L01567,U14521,active,Columbus,OH,367.98,2021-12-01,2021-12-01
L01567,U14521,active,Columbus,OH,367.98,2021-12-01,2026-05-25
L01568,U13824,active,Saint Paul,MN,315.11,2021-06-24,2021-06-24
L01568,U13824,active,Saint Paul,MN,315.11,2021-06-24,2026-05-25
L01569,U05042,active,Arlington,VA,140.15,2026-05-04,2026-05-04
L01569,U05042,active,Arlington,VA,140.15,2026-05-04,2026-05-25
L01570,U10276,active,Los Angeles,CA,315.12,2022-03-12,2022-03-12
L01570,U10276,active,Los Angeles,CA,315.12,2022-03-12,2026-05-25
L01571,U08212,active,Provo,UT,420.83,2022-10-18,2022-10-18
L01571,U08212,active,Provo,UT,420.83,2022-10-18,2026-05-25
L01572,U07852,active,Durham,NC,115.41,2026-03-30,2026-03-30
L01572,U07852,active,Durham,NC,115.41,2026-03-30,2026-05-25
L01573,U05945,active,Rochester,NY,79.24,2021-12-18,2021-12-18
L01573,U05945,active,Rochester,NY,79.24,2021-12-18,2026-05-25
L01574,U11485,active,Boston,MA,99.86,2022-06-19,2022-06-19
L01574,U11485,active,Boston,MA,99.86,2022-06-19,2026-05-25
L01575,U07994,active,Raleigh,NC,282.58,2022-08-20,2022-08-20
L01575,U07994,active,Raleigh,NC,282.58,2022-08-20,2026-05-25
L01576,U07805,active,Philadelphia,PA,145.26,2025-09-13,2025-09-13
L01576,U07805,active,Philadelphia,PA,145.26,2025-09-13,2026-05-25
L01577,U08637,active,Provo,UT,306.24,2025-01-01,2025-01-01
L01577,U08637,active,Provo,UT,306.24,2025-01-01,2026-05-25
L01578,U02342,active,Charlotte,NC,337.55,2023-10-18,2023-10-18
L01578,U02342,active,Charlotte,NC,337.55,2023-10-18,2026-05-25
L01579,U14636,active,Buffalo,NY,94.86,2025-09-25,2025-09-25
L01579,U14636,active,Buffalo,NY,94.86,2025-09-25,2026-05-25
L01580,U05031,active,Cleveland,OH,227.76,2025-07-05,2025-07-05
L01580,U05031,active,Cleveland,OH,227.76,2025-07-05,2026-05-25
L01581,U08305,active,Buffalo,NY,421.40,2024-04-23,2024-04-23
L01581,U08305,active,Buffalo,NY,421.40,2024-04-23,2026-05-25
L01582,U13253,active,Saint Paul,MN,324.20,2025-09-23,2025-09-23
L01582,U13253,inactive,Saint Paul,MN,324.20,2025-09-23,2026-05-08
L01582,U13253,inactive,Saint Paul,MN,324.20,2025-09-23,2026-05-25
L01583,U10178,active,Nashville,TN,310.13,2024-11-23,2024-11-23
L01583,U10178,inactive,Nashville,TN,310.13,2024-11-23,2025-07-05
L01583,U10178,inactive,Nashville,TN,310.13,2024-11-23,2026-05-25
L01584,U00444,active,New York,NY,260.42,2025-09-12,2025-09-12
L01584,U00444,active,New York,NY,260.42,2025-09-12,2026-05-25
L01585,U01073,active,Mesa,AZ,392.36,2021-12-04,2021-12-04
L01585,U01073,active,Mesa,AZ,392.36,2021-12-04,2026-05-25
L01586,U01004,active,Jacksonville,FL,152.13,2024-07-12,2024-07-12
L01586,U01004,active,Jacksonville,FL,152.13,2024-07-12,2026-05-25
L01587,U10431,active,San Diego,CA,336.72,2024-05-19,2024-05-19
L01587,U10431,active,San Diego,CA,336.72,2024-05-19,2026-05-25
L01588,U01972,active,Richmond,VA,108.60,2024-05-24,2024-05-24
L01588,U01972,active,Richmond,VA,108.60,2024-05-24,2026-05-25
L01589,U11752,active,Salt Lake City,UT,320.53,2022-07-16,2022-07-16
L01589,U11752,inactive,Salt Lake City,UT,320.53,2022-07-16,2023-01-19
L01589,U11752,inactive,Salt Lake City,UT,320.53,2022-07-16,2026-05-25
