reservation_id,user_id,listing_id,reservation_date,duration_months,amount
R028695,U14741,L01059,2023-07-26,2,134.58
R001905,U00968,L03455,2023-07-27,1,295.56
R003348,U01701,L05315,2023-07-27,3,1011.24
R003772,U01930,L03092,2023-07-27,6,426.78
R007117,U03662,L01561,2023-07-27,3,381.03
R016479,U08521,L05430,2023-07-27,6,2221.74
R023228,U11998,L04865,2023-07-27,1,81.49
R027436,U14118,L01666,2023-07-27,1,56.12
R001970,U01010,L04817,2023-07-28,1,177.88
R003654,U01862,L01686,2023-07-28,2,367.98
R016929,U08751,L04416,2023-07-28,2,606.48
R023335,U12046,L03124,2023-07-28,1,231.16
R026524,U13675,L00481,2023-07-28,1,299.70
R028027,U14411,L02981,2023-07-28,1,56.82
R000220,U00108,L02528,2023-07-29,3,868.77
R003808,U01948,L04618,2023-07-29,12,2000.76
R009464,U04882,L00294,2023-07-29,3,732.45
R012220,U06255,L01523,2023-07-29,2,590.22
R021145,U10935,L04946,2023-07-29,12,4034.04
R026094,U13455,L01974,2023-07-29,2,423.20
R001087,U00527,L04464,2023-07-30,2,494.52
R006242,U03216,L04382,2023-07-30,6,529.32
R012746,U06529,L02376,2023-07-30,1,88.55
R013359,U06870,L01397,2023-07-30,2,592.80
R015339,U07923,L03806,2023-07-30,1,402.36
R020873,U10803,L01741,2023-07-30,1,389.38
R021071,U10906,L02299,2023-07-30,2,724.48
R027124,U13981,L04049,2023-07-30,2,615.06
R001183,U00584,L02960,2023-07-31,1,156.46
R001550,U00785,L02090,2023-07-31,3,663.00
R001682,U00840,L00811,2023-07-31,1,219.80
R002959,U01514,L00407,2023-07-31,3,1156.38
R006761,U03475,L02071,2023-07-31,2,421.98
R007403,U03806,L05339,2023-07-31,1,386.61
R011825,U06063,L03418,2023-07-31,3,433.47
R015294,U07901,L05420,2023-07-31,1,281.64
R016590,U08583,L05367,2023-07-31,1,242.63
R019593,U10146,L00385,2023-07-31,1,113.06
R021273,U10995,L02299,2023-07-31,2,724.48
R023366,U12060,L04592,2023-07-31,1,366.22
R025952,U13376,L02106,2023-07-31,3,1255.20
R026149,U13484,L01442,2023-07-31,1,347.47
R000452,U00221,L01844,2023-08-01,3,241.83
R006042,U03113,L01911,2023-08-01,1,442.26
R008308,U04268,L00090,2023-08-01,1,66.00
R011505,U05912,L04085,2023-08-01,1,324.64
R018532,U09587,L00426,2023-08-01,6,1326.42
R021200,U10958,L01560,2023-08-01,1,398.12
R021987,U11344,L04999,2023-08-01,2,761.30
R001753,U00883,L04742,2023-08-02,3,1004.79
R002028,U01037,L00654,2023-08-02,1,206.50
R004338,U02236,L00908,2023-08-02,2,684.94
R005576,U02880,L00221,2023-08-02,1,63.36
R006732,U03462,L00204,2023-08-02,3,664.59
R007349,U03775,L04775,2023-08-02,3,323.49
R014454,U07489,L02909,2023-08-02,1,60.28
R018350,U09488,L04572,2023-08-02,2,527.44
R021024,U10882,L03123,2023-08-02,2,747.04
R027822,U14323,L02814,2023-08-02,6,1065.00
R029091,U14936,L03117,2023-08-02,6,1959.96
R002137,U01098,L01360,2023-08-03,1,336.51
R002879,U01474,L05037,2023-08-03,2,288.30
R004560,U02355,L03064,2023-08-03,2,588.50
R004662,U02403,L04533,2023-08-03,2,555.96
R012588,U06442,L05240,2023-08-03,2,860.98
R017894,U09250,L03176,2023-08-03,2,464.70
R018959,U09813,L00311,2023-08-03,12,4634.64
R020471,U10604,L04258,2023-08-03,2,423.58
R023539,U12150,L00528,2023-08-03,1,72.76
R024447,U12627,L04145,2023-08-03,6,1565.40
R024835,U12821,L02007,2023-08-03,3,1148.01
R000389,U00192,L03267,2023-08-04,3,521.46
R003722,U01905,L04093,2023-08-04,2,439.10
R009528,U04920,L04965,2023-08-04,3,335.19
R014903,U07707,L05695,2023-08-04,3,285.75
R020954,U10849,L02224,2023-08-04,6,1682.52
R021236,U10978,L01227,2023-08-04,2,323.18
R028156,U14484,L04809,2023-08-04,1,166.70
R028567,U14682,L05263,2023-08-04,1,245.55
R004848,U02521,L05059,2023-08-05,1,56.86
R007099,U03647,L04003,2023-08-05,2,557.74
R009445,U04869,L02464,2023-08-05,3,345.99
R013076,U06723,L00853,2023-08-05,1,317.73
R018259,U09444,L02031,2023-08-05,1,356.15
R018915,U09792,L04311,2023-08-05,12,4839.00
R020315,U10515,L00842,2023-08-05,1,161.80
R025398,U13104,L02726,2023-08-05,12,900.60
R001862,U00950,L00369,2023-08-06,1,265.32
R005579,U02880,L02555,2023-08-06,6,2545.62
R006617,U03409,L04085,2023-08-06,6,1947.84
R008396,U04313,L05933,2023-08-06,1,199.59
R010498,U05405,L05981,2023-08-06,3,886.50
R011625,U05971,L05624,2023-08-06,6,1593.54
R011967,U06132,L05831,2023-08-06,1,285.99
R012609,U06455,L01618,2023-08-06,12,4738.20
R012924,U06629,L01543,2023-08-06,2,639.82
R019209,U09945,L03159,2023-08-06,1,103.36
R021908,U11311,L03215,2023-08-06,1,400.05
R023832,U12306,L03330,2023-08-06,2,600.36
R024697,U12748,L02016,2023-08-06,1,311.18
R025394,U13104,L05133,2023-08-06,2,560.74
R026171,U13491,L04252,2023-08-06,2,770.96
R027870,U14347,L00349,2023-08-06,1,279.46
R002331,U01202,L05576,2023-08-07,2,571.80
R006548,U03373,L04666,2023-08-07,1,429.62
R011810,U06058,L00550,2023-08-07,1,360.84
R017460,U09033,L02673,2023-08-07,1,171.55
R018776,U09724,L01822,2023-08-07,3,693.12
R019407,U10043,L01906,2023-08-07,2,884.16
R023489,U12126,L01015,2023-08-07,1,435.92
R024533,U12666,L04091,2023-08-07,1,75.16
R026686,U13740,L04341,2023-08-07,6,810.66
R002752,U01416,L02752,2023-08-08,12,2628.24
R006975,U03588,L05454,2023-08-08,1,282.55
R009363,U04826,L05096,2023-08-08,3,1213.65
R014558,U07533,L02611,2023-08-08,1,303.89
R018558,U09598,L00729,2023-08-08,1,342.23
R020128,U10411,L00446,2023-08-08,3,1248.90
R020865,U10802,L03164,2023-08-08,6,1873.68
R022687,U11700,L01978,2023-08-08,2,756.96
R025075,U12939,L02699,2023-08-08,2,166.58
R026687,U13741,L04059,2023-08-08,3,404.94
R027096,U13970,L02810,2023-08-08,3,263.07
R002227,U01147,L02695,2023-08-09,1,432.61
R004101,U02107,L04985,2023-08-09,2,617.42
R004228,U02174,L00556,2023-08-09,1,394.43
R005142,U02672,L01547,2023-08-09,1,139.66
R005653,U02917,L00627,2023-08-09,6,860.76
R010281,U05301,L02530,2023-08-09,1,276.38
R012114,U06206,L00767,2023-08-09,1,111.62
R013854,U07147,L01095,2023-08-09,12,3778.56
R020924,U10830,L04226,2023-08-09,3,1241.73
R026847,U13836,L03693,2023-08-09,1,197.80
R007592,U03902,L05848,2023-08-10,6,1491.48
R009414,U04848,L01610,2023-08-10,1,354.51
R013657,U07030,L04448,2023-08-10,1,181.57
R017928,U09273,L04796,2023-08-10,6,1038.18
R018234,U09433,L02916,2023-08-10,2,126.00
R020438,U10587,L03879,2023-08-10,6,1661.82
R020613,U10675,L05122,2023-08-10,1,268.29
R021982,U11341,L02831,2023-08-10,3,1143.12
R022919,U11817,L01943,2023-08-10,3,375.30
R023709,U12240,L00187,2023-08-10,2,609.44
R026147,U13484,L04997,2023-08-10,1,130.90
R028575,U14684,L01042,2023-08-10,3,1024.23
R000447,U00218,L03629,2023-08-11,2,444.12
R000990,U00478,L03593,2023-08-11,3,1213.38
R003844,U01968,L05710,2023-08-11,1,420.64
R005445,U02826,L02383,2023-08-11,3,1285.20
R006852,U03528,L05694,2023-08-11,1,296.68
R011220,U05765,L04539,2023-08-11,6,1123.98
R011262,U05788,L03565,2023-08-11,3,493.32
R013650,U07027,L05179,2023-08-11,1,411.06
R021612,U11167,L00487,2023-08-11,3,1266.09
R022893,U11803,L05066,2023-08-11,1,265.62
R029080,U14930,L05487,2023-08-11,1,131.85
R000040,U00022,L01987,2023-08-12,6,2496.42
R001255,U00621,L03819,2023-08-12,2,780.12
R003841,U01966,L04276,2023-08-12,1,83.75
R004750,U02449,L04043,2023-08-12,2,574.84
R005421,U02810,L02040,2023-08-12,2,538.32
R005479,U02842,L01790,2023-08-12,3,415.59
R011069,U05692,L01606,2023-08-12,1,103.37
R012345,U06324,L05420,2023-08-12,1,281.64
R013312,U06848,L03897,2023-08-12,2,791.66
R015740,U08124,L05718,2023-08-12,1,232.04
R016113,U08331,L03779,2023-08-12,6,496.98
R017404,U09003,L04779,2023-08-12,1,114.01
R019544,U10124,L04705,2023-08-12,1,61.12
R020660,U10703,L04311,2023-08-12,1,403.25
R021637,U11178,L04242,2023-08-12,2,115.94
R021922,U11321,L02372,2023-08-12,1,276.78
R022059,U11383,L01524,2023-08-12,3,1339.26
R024010,U12400,L03843,2023-08-12,3,887.55
R024100,U12452,L00116,2023-08-12,2,482.56
R026904,U13862,L02383,2023-08-12,2,856.80
R004920,U02572,L02976,2023-08-13,1,145.17
R005138,U02671,L03760,2023-08-13,2,837.54
R008925,U04606,L00555,2023-08-13,1,82.88
R009382,U04835,L04894,2023-08-13,2,570.40
R011278,U05800,L02383,2023-08-13,1,428.40
R012608,U06455,L05251,2023-08-13,12,2359.08
R013187,U06781,L04449,2023-08-13,1,176.68
R013714,U07065,L02111,2023-08-13,6,537.48
R014831,U07673,L04499,2023-08-13,1,201.33
R016485,U08523,L01389,2023-08-13,1,374.16
R016724,U08647,L01878,2023-08-13,6,1539.24
R017532,U09064,L02584,2023-08-13,3,539.85
R022965,U11847,L00155,2023-08-13,1,76.84
R006866,U03534,L04190,2023-08-14,2,716.78
R007304,U03757,L04983,2023-08-14,3,833.61
R008099,U04150,L03869,2023-08-14,6,2621.52
R015869,U08184,L04594,2023-08-14,1,444.99
R015989,U08255,L01099,2023-08-14,2,203.70
R021687,U11203,L02351,2023-08-14,2,505.08
R027082,U13964,L05721,2023-08-14,6,2372.16
R000031,U00019,L02008,2023-08-15,2,639.22
R000958,U00458,L04655,2023-08-15,1,202.99
R001983,U01017,L00604,2023-08-15,2,282.18
R005145,U02674,L02858,2023-08-15,2,529.72
R012034,U06162,L03531,2023-08-15,2,477.76
R024654,U12728,L03231,2023-08-15,6,1702.62
R026139,U13481,L02130,2023-08-15,1,260.67
R026140,U13481,L00151,2023-08-15,12,1617.24
R001996,U01022,L02620,2023-08-16,3,203.76
R005548,U02869,L03239,2023-08-16,6,666.36
R009413,U04848,L02148,2023-08-16,3,231.12
R011540,U05930,L05892,2023-08-16,2,528.46
R011845,U06073,L01933,2023-08-16,2,498.12
R014496,U07504,L02579,2023-08-16,1,114.73
R014811,U07663,L00804,2023-08-16,3,206.94
R016628,U08605,L00982,2023-08-16,2,451.28
R016938,U08755,L03712,2023-08-16,1,173.37
R019461,U10082,L02734,2023-08-16,6,309.12
R025657,U13236,L02396,2023-08-16,2,141.82
R000776,U00375,L00837,2023-08-17,12,1779.24
R001812,U00921,L05096,2023-08-17,3,1213.65
R002237,U01151,L04169,2023-08-17,1,186.26
R006327,U03261,L00147,2023-08-17,1,324.54
R007095,U03645,L01854,2023-08-17,1,224.06
R009443,U04869,L01798,2023-08-17,6,1903.50
R009548,U04927,L04127,2023-08-17,12,5194.56
R011162,U05732,L05937,2023-08-17,1,213.36
R013051,U06708,L05286,2023-08-17,6,453.96
R017998,U09310,L02295,2023-08-17,6,1333.02
R021585,U11149,L02495,2023-08-17,2,269.06
R022982,U11858,L00171,2023-08-17,1,377.81
R023617,U12189,L03850,2023-08-17,6,2125.56
R027408,U14104,L04395,2023-08-17,2,583.80
R002722,U01401,L00410,2023-08-18,2,846.66
R002989,U01529,L04416,2023-08-18,1,303.24
R003325,U01688,L00728,2023-08-18,1,114.20
R003641,U01854,L00314,2023-08-18,1,50.27
R007985,U04092,L01665,2023-08-18,2,698.68
R009368,U04827,L00180,2023-08-18,1,290.75
R010472,U05395,L03620,2023-08-18,1,354.79
R020621,U10678,L05392,2023-08-18,12,2926.92
R021284,U10999,L03949,2023-08-18,2,623.70
R001246,U00615,L01918,2023-08-19,2,810.14
R007549,U03885,L00621,2023-08-19,1,173.92
R008086,U04144,L01350,2023-08-19,1,422.87
R008882,U04580,L05576,2023-08-19,6,1715.40
R013953,U07200,L02528,2023-08-19,2,579.18
R017721,U09159,L00188,2023-08-19,2,182.62
R022368,U11553,L05291,2023-08-19,3,492.90
R024022,U12407,L03159,2023-08-19,1,103.36
R024161,U12484,L03593,2023-08-19,6,2426.76
R027063,U13957,L04216,2023-08-19,2,144.50
R027679,U14260,L05889,2023-08-19,6,1912.74
R000864,U00416,L00266,2023-08-20,12,3599.04
R018506,U09574,L00294,2023-08-20,2,488.30
R023504,U12135,L04763,2023-08-20,1,51.46
R023682,U12219,L00187,2023-08-20,2,609.44
R024765,U12780,L00432,2023-08-20,2,416.86
R000974,U00470,L03749,2023-08-21,2,521.74
R001966,U01006,L04771,2023-08-21,1,295.08
R004711,U02429,L00183,2023-08-21,3,602.91
R007409,U03808,L00214,2023-08-21,1,276.12
R018109,U09377,L01321,2023-08-21,6,1098.72
R022739,U11725,L05468,2023-08-21,1,105.22
R026684,U13738,L01320,2023-08-21,12,5234.52
R029204,U15000,L03349,2023-08-21,1,129.15
R004282,U02205,L02088,2023-08-22,3,973.98
R004772,U02473,L03443,2023-08-22,2,200.12
R016321,U08425,L05842,2023-08-22,2,611.98
R016400,U08474,L04613,2023-08-22,3,791.64
R017386,U08990,L02188,2023-08-22,1,77.57
R018446,U09542,L00920,2023-08-22,2,110.48
R000315,U00159,L00953,2023-08-23,2,434.72
R008475,U04360,L02605,2023-08-23,6,1895.82
R009672,U04994,L00180,2023-08-23,1,290.75
R010512,U05414,L02673,2023-08-23,1,171.55
R013311,U06848,L02131,2023-08-23,2,573.68
R015260,U07886,L01513,2023-08-23,1,423.92
R019136,U09910,L01732,2023-08-23,1,336.84
R022334,U11528,L00668,2023-08-23,6,1774.02
R027511,U14167,L05296,2023-08-23,6,1282.74
R027938,U14368,L00941,2023-08-23,6,443.10
R028079,U14436,L04722,2023-08-23,1,240.22
R000088,U00047,L04516,2023-08-24,2,165.78
R002033,U01038,L04182,2023-08-24,1,77.19
R006830,U03509,L05398,2023-08-24,1,387.22
R010557,U05436,L04638,2023-08-24,2,277.68
R012908,U06620,L01495,2023-08-24,12,2891.04
R015187,U07845,L01466,2023-08-24,6,1204.62
R019622,U10163,L03182,2023-08-24,2,701.94
R026133,U13478,L04136,2023-08-24,6,358.98
R026740,U13772,L05150,2023-08-24,2,648.08
R029201,U14996,L02477,2023-08-24,2,888.46
R005043,U02625,L04176,2023-08-25,1,435.27
R006024,U03108,L01399,2023-08-25,2,472.56
R007060,U03632,L00267,2023-08-25,2,830.44
R012317,U06309,L02278,2023-08-25,1,419.10
R015980,U08252,L02063,2023-08-25,3,553.05
R016803,U08684,L04608,2023-08-25,2,132.80
R024389,U12592,L05563,2023-08-25,6,1849.02
R002644,U01363,L02805,2023-08-26,3,1027.83
R002652,U01364,L01756,2023-08-26,2,639.98
R009662,U04988,L05672,2023-08-26,1,147.12
R022912,U11815,L05908,2023-08-26,2,464.86
R027151,U13991,L02369,2023-08-26,6,2260.50
R002790,U01434,L03882,2023-08-27,1,91.91
R003178,U01626,L03176,2023-08-27,1,232.35
R004760,U02460,L04634,2023-08-27,1,282.64
R012548,U06425,L03393,2023-08-27,1,348.21
R012779,U06548,L05077,2023-08-27,1,92.83
R014091,U07279,L00076,2023-08-27,1,445.42
R015049,U07767,L05179,2023-08-27,2,822.12
R018009,U09314,L01812,2023-08-27,1,106.54
R018656,U09660,L01628,2023-08-27,1,324.28
R022263,U11493,L01589,2023-08-27,3,961.59
R025732,U13272,L01536,2023-08-27,1,341.01
R027097,U13970,L04826,2023-08-27,3,1246.86
R028824,U14801,L05043,2023-08-27,12,3537.72
R007862,U04034,L01065,2023-08-28,1,75.34
R013063,U06714,L05934,2023-08-28,1,166.59
R013602,U07007,L02188,2023-08-28,2,155.14
R019818,U10269,L04464,2023-08-28,2,494.52
R019857,U10287,L01075,2023-08-28,6,1639.08
R020531,U10638,L02861,2023-08-28,1,205.37
R022087,U11393,L01665,2023-08-28,6,2096.04
R024620,U12708,L04366,2023-08-28,1,51.30
R025002,U12895,L05655,2023-08-28,6,2177.34
R025216,U13019,L01765,2023-08-28,2,796.84
R026552,U13687,L05664,2023-08-28,1,277.26
R002274,U01172,L01543,2023-08-29,1,319.91
R003201,U01633,L04141,2023-08-29,3,638.58
R004861,U02529,L01308,2023-08-29,2,885.72
R009308,U04798,L04141,2023-08-29,1,212.86
R009858,U05083,L04074,2023-08-29,3,974.22
R010819,U05566,L00012,2023-08-29,12,4997.64
R019462,U10083,L04038,2023-08-29,6,972.60
R023514,U12138,L04828,2023-08-29,2,393.74
R025047,U12921,L03844,2023-08-29,2,563.12
R027997,U14400,L02808,2023-08-29,12,2562.24
R000868,U00416,L03481,2023-08-30,1,342.84
R002320,U01197,L01158,2023-08-30,2,499.08
R003215,U01640,L00007,2023-08-30,1,238.67
R003286,U01671,L02421,2023-08-30,3,1050.69
R004915,U02567,L02002,2023-08-30,3,1333.50
R008765,U04524,L04308,2023-08-30,1,180.07
R011234,U05773,L02470,2023-08-30,12,4992.12
R003146,U01607,L04246,2023-08-31,1,343.50
R011037,U05676,L01856,2023-08-31,3,453.57
R011565,U05945,L05684,2023-08-31,1,318.58
R017338,U08972,L04311,2023-08-31,2,806.50
R026059,U13433,L01698,2023-08-31,1,396.08
R026222,U13522,L04256,2023-08-31,2,366.78
R026839,U13832,L02139,2023-08-31,1,293.00
R028195,U14496,L01834,2023-08-31,12,848.88
R028220,U14502,L00341,2023-08-31,1,169.38
R006014,U03101,L05560,2023-09-01,6,537.30
R006933,U03569,L04991,2023-09-01,2,190.16
R008143,U04174,L04957,2023-09-01,12,3009.60
R015985,U08255,L05126,2023-09-01,1,264.19
R016849,U08716,L03013,2023-09-01,2,581.74
R018546,U09594,L01305,2023-09-01,1,289.18
R019002,U09833,L05198,2023-09-01,1,400.96
R021667,U11194,L05332,2023-09-01,1,168.72
R022830,U11767,L00331,2023-09-01,6,1548.30
R024278,U12536,L01409,2023-09-01,2,682.94
R025079,U12940,L01028,2023-09-01,1,361.25
R000065,U00033,L02256,2023-09-02,1,206.58
R011667,U05999,L02752,2023-09-02,1,219.02
R012960,U06650,L03618,2023-09-02,1,177.02
R013175,U06775,L00090,2023-09-02,2,132.00
R015690,U08104,L04780,2023-09-02,2,121.08
R018338,U09481,L00362,2023-09-02,1,199.46
R020537,U10641,L02691,2023-09-02,2,441.10
R021272,U10995,L00886,2023-09-02,12,3231.96
R024711,U12753,L04617,2023-09-02,1,183.77
R000017,U00012,L02699,2023-09-03,1,83.29
R006156,U03173,L05771,2023-09-03,12,3615.72
R007509,U03864,L05624,2023-09-03,1,265.59
R011622,U05971,L02598,2023-09-03,1,428.74
R014499,U07504,L00997,2023-09-03,1,340.39
R018352,U09488,L04998,2023-09-03,2,283.70
R021169,U10946,L02345,2023-09-03,12,2085.48
R022980,U11856,L04155,2023-09-03,1,109.80
R026990,U13907,L05681,2023-09-03,2,641.10
R002500,U01282,L05122,2023-09-04,2,536.58
R007080,U03638,L01737,2023-09-04,2,194.72
R008012,U04107,L02304,2023-09-04,6,1327.62
R015806,U08150,L01814,2023-09-04,6,1226.52
R024313,U12556,L05141,2023-09-04,12,1089.96
R025781,U13298,L05348,2023-09-04,1,82.80
R027653,U14247,L00927,2023-09-04,6,1822.98
R000140,U00067,L05362,2023-09-05,1,437.87
R003883,U01986,L04154,2023-09-05,12,3732.12
R004239,U02180,L02345,2023-09-05,2,347.58
R009937,U05117,L01843,2023-09-05,3,528.93
R012623,U06461,L02426,2023-09-05,3,497.19
R018080,U09360,L04456,2023-09-05,1,52.85
R019225,U09952,L04828,2023-09-05,2,393.74
R020350,U10533,L00406,2023-09-05,1,427.15
R020732,U10740,L02629,2023-09-05,1,353.52
R021653,U11187,L01732,2023-09-05,1,336.84
R024822,U12817,L03618,2023-09-05,1,177.02
R027061,U13957,L03284,2023-09-05,2,587.70
R000330,U00166,L02784,2023-09-06,1,150.77
R005679,U02939,L00622,2023-09-06,3,665.76
R008164,U04187,L01276,2023-09-06,1,378.83
R009199,U04735,L04215,2023-09-06,1,139.82
R014600,U07555,L02299,2023-09-06,2,724.48
R014677,U07591,L00285,2023-09-06,3,922.47
R019250,U09964,L00266,2023-09-06,2,599.84
R021885,U11301,L04138,2023-09-06,1,120.48
R023776,U12275,L00282,2023-09-06,2,593.20
R027286,U14049,L00468,2023-09-06,1,113.05
R029185,U14988,L05056,2023-09-06,12,4829.76
R001975,U01010,L04317,2023-09-07,2,572.28
R002189,U01130,L00471,2023-09-07,1,126.25
R006285,U03236,L04059,2023-09-07,6,809.88
R007085,U03639,L05166,2023-09-07,2,838.94
R007547,U03884,L01976,2023-09-07,2,146.84
R009669,U04990,L05193,2023-09-07,12,1996.80
R011800,U06056,L04592,2023-09-07,6,2197.32
R016498,U08536,L00462,2023-09-07,2,461.96
R018974,U09818,L02393,2023-09-07,1,366.16
R023213,U11986,L04608,2023-09-07,2,132.80
R023265,U12009,L02719,2023-09-07,2,308.42
R027838,U14329,L01566,2023-09-07,1,276.26
R001761,U00886,L00465,2023-09-08,12,1972.08
R003047,U01555,L02023,2023-09-08,3,1172.49
R003416,U01739,L00843,2023-09-08,1,168.32
R008244,U04233,L02658,2023-09-08,2,490.44
R008978,U04631,L01598,2023-09-08,1,129.13
R012372,U06334,L05370,2023-09-08,3,764.82
R016393,U08470,L04277,2023-09-08,1,69.16
R017570,U09078,L01506,2023-09-08,6,2148.96
R019405,U10040,L01558,2023-09-08,12,2228.28
R020101,U10398,L00853,2023-09-08,3,953.19
R023778,U12276,L01734,2023-09-08,2,267.52
R024186,U12497,L02088,2023-09-08,3,973.98
R024971,U12880,L02901,2023-09-08,2,898.88
R025166,U12993,L00050,2023-09-08,2,201.70
R027650,U14245,L00222,2023-09-08,3,765.72
R003337,U01694,L04159,2023-09-09,6,1046.16
R008287,U04254,L04085,2023-09-09,1,324.64
R011068,U05692,L04841,2023-09-09,6,1835.46
R013232,U06803,L05607,2023-09-09,3,368.10
R014491,U07502,L05764,2023-09-09,1,56.79
R014608,U07558,L02838,2023-09-09,2,763.18
R015454,U07982,L02864,2023-09-09,3,834.12
R016137,U08341,L04242,2023-09-09,1,57.97
R017307,U08962,L00782,2023-09-09,6,1140.36
R022455,U11599,L05508,2023-09-09,3,1068.87
R024998,U12895,L00764,2023-09-09,1,288.37
R026751,U13778,L02031,2023-09-09,1,356.15
R026857,U13840,L05859,2023-09-09,3,884.64
R005856,U03022,L04691,2023-09-10,1,436.53
R010525,U05421,L00862,2023-09-10,3,644.10
R010841,U05579,L04090,2023-09-10,1,259.51
R019861,U10288,L00542,2023-09-10,1,140.32
R020847,U10795,L00807,2023-09-10,1,166.48
R021134,U10930,L05168,2023-09-10,2,719.30
R021942,U11327,L01443,2023-09-10,1,361.22
R023200,U11978,L01376,2023-09-10,1,317.34
R025530,U13175,L03538,2023-09-10,1,326.79
R028732,U14761,L03141,2023-09-10,2,574.04
R002105,U01078,L04698,2023-09-11,2,110.22
R007608,U03909,L03181,2023-09-11,2,567.66
R007679,U03946,L02104,2023-09-11,3,997.20
R011987,U06143,L02648,2023-09-11,1,189.77
R013727,U07077,L00728,2023-09-11,3,342.60
R014210,U07348,L00308,2023-09-11,1,61.29
R018068,U09351,L04410,2023-09-11,2,576.16
R026426,U13622,L02312,2023-09-11,1,155.05
R001860,U00949,L00964,2023-09-12,3,526.62
R008048,U04127,L03774,2023-09-12,12,2658.24
R011229,U05771,L05948,2023-09-12,3,959.67
R013947,U07198,L02788,2023-09-12,12,2285.40
R014299,U07396,L05910,2023-09-12,3,349.74
R015994,U08257,L05313,2023-09-12,12,725.16
R021887,U11301,L02751,2023-09-12,1,279.82
R023202,U11979,L03050,2023-09-12,6,430.20
R023419,U12088,L04050,2023-09-12,12,1380.36
R023545,U12152,L05610,2023-09-12,3,427.29
R023664,U12214,L01495,2023-09-12,3,722.76
R024045,U12421,L00823,2023-09-12,2,825.66
R028368,U14578,L03423,2023-09-12,1,266.82
R002319,U01197,L04871,2023-09-13,1,397.60
R005722,U02960,L00837,2023-09-13,2,296.54
R006275,U03233,L02829,2023-09-13,2,596.16
R007138,U03670,L04991,2023-09-13,2,190.16
R012422,U06361,L03659,2023-09-13,12,4884.60
R015098,U07798,L04618,2023-09-13,12,2000.76
R023909,U12346,L04524,2023-09-13,6,2537.22
R025770,U13289,L03913,2023-09-13,1,239.10
R028550,U14667,L02640,2023-09-13,3,846.69
R000063,U00033,L04240,2023-09-14,3,793.95
R001005,U00485,L02463,2023-09-14,3,473.43
R001013,U00489,L04687,2023-09-14,12,3216.60
R001110,U00541,L03879,2023-09-14,6,1661.82
R002149,U01106,L04104,2023-09-14,2,775.86
R002254,U01159,L05454,2023-09-14,1,282.55
R003432,U01745,L02348,2023-09-14,2,338.26
R004693,U02423,L05749,2023-09-14,12,3304.80
R005394,U02795,L02765,2023-09-14,1,66.53
R008014,U04107,L00494,2023-09-14,1,86.98
R008100,U04150,L04627,2023-09-14,12,1242.36
R011168,U05735,L05559,2023-09-14,1,263.88
R017827,U09212,L00434,2023-09-14,3,1203.33
R019867,U10290,L02868,2023-09-14,2,759.32
R021752,U11234,L02284,2023-09-14,1,50.93
R021855,U11290,L02630,2023-09-14,1,295.33
R022877,U11791,L03152,2023-09-14,1,327.62
R023811,U12295,L05938,2023-09-14,2,503.62
R025256,U13034,L05679,2023-09-14,12,3966.00
R013944,U07195,L04197,2023-09-15,6,1114.86
R014583,U07549,L01803,2023-09-15,12,3115.20
R015855,U08175,L00607,2023-09-15,1,431.00
